"objid","modelmag_u","modelmag_g","modelmag_r","modelmag_i","modelmag_z","z"
"1237660024494620770","18.81865","22.21451","16.72404","16.43035","25.28932","-5.11268E-05"
"1237660024494620813","18.44032","17.31879","16.90867","16.75457","16.68984","-6.093738E-05"
"1237660024494752505","25.70852","22.61385","21.15669","20.17282","19.62892","7.442592E-05"
"1237656906346071161","24.90523","23.68735","23.03518","20.58394","19.05735","-0.0001051639"
"1237660024494752027","20.67095","19.74322","19.7456","19.81164","19.9608","-0.0009409008"
"1237656906346004911","21.14153","20.23837","19.80036","19.67142","19.60066","-0.0008104773"
"1237656906345939227","21.87492","20.2371","19.31406","19.00164","18.81603","-0.0002256302"
"1237663542613311702","25.40309","21.7631","20.1867","18.78483","17.9396","6.541931E-05"
"1237660025031622879","19.65971","18.63809","18.30594","18.16814","18.12418","-0.0003751137"
"1237660025031688454","23.55607","20.94677","19.49187","18.10673","17.37089","-0.0001478404"
"1237663543150117476","24.00897","23.28169","21.73553","20.2439","19.39137","-0.0002664546"
"1237663542613246725","22.37884","21.19933","20.54362","20.35784","20.20516","0.0008180477"
"1237663542613180657","24.35897","21.69626","20.14706","18.62086","17.81544","1.752075E-05"
"1237663542613115009","17.5126","16.23718","16.15523","16.0436","16.03209","-0.0004226521"
"1237663478724493682","19.81454","19.4312","19.64351","19.9019","20.25832","-0.0002640757"
"1237663479261233231","16.46909","15.33226","15.14217","15.21628","15.1196","4.22624E-05"
"1237660025031426238","19.03823","19.0876","19.43881","19.77288","19.98916","-0.000563248"
"1237663478724363295","23.24107","21.70786","20.82851","19.69585","18.91723","-0.0001971077"
"1237663543149920393","18.83409","17.6628","17.683","17.76923","17.85326","-0.0005280491"
"1237656906345808259","21.41486","20.34365","19.91962","19.73702","19.81727","0.001749288"
"1237660024494490353","24.29381","22.95526","21.62058","20.50069","19.98194","0.0003949211"
"1237660024494555674","22.94978","21.17879","20.36109","20.11773","20.00096","0.003594043"
"1237663542612984282","22.34944","20.90766","19.94917","19.56963","19.26167","-0.0005296241"
"1237663479261167893","22.23389","20.26837","19.35338","19.01997","18.84378","-0.0001427569"
"1237660025031295389","23.02871","20.98564","20.07529","19.87193","19.55031","-0.0001489599"
"1237663478724297092","20.10617","18.98323","18.86744","18.86268","18.86123","-0.001202109"
"1237660024494359254","22.88661","20.96523","20.25008","19.92911","19.71855","-0.0008708155"
"1237660024494489878","20.51118","19.26435","19.31061","19.38156","19.49105","-0.0007106846"
"1237663542612852850","18.9015","17.93428","17.62631","17.48659","17.43695","-0.0005903263"
"1237656567586488592","20.47922","18.58705","17.84735","17.59198","17.42154","1.975404E-05"
"1237656567586488401","17.50197","16.5053","16.09154","15.92466","15.84173","-0.0005051006"
"1237656567586488531","19.24677","18.07236","18.26546","18.42889","18.51132","-0.0007324692"
"1237663542612787577","23.05294","21.1267","19.53432","18.2972","17.62845","5.902753E-05"
"1237657190901940323","24.49963","24.58827","21.12144","21.12821","20.33821","-0.004019369"
"1237666407365476751","24.74263","22.11832","20.72979","19.20522","18.33219","-0.0001841704"
"1237663783657341033","20.45718","17.70022","16.46799","15.99313","15.7086","-7.781675E-05"
"1237663275776934110","23.44887","21.31527","19.9179","18.65357","17.98709","-1.241334E-05"
"1237656906351837519","24.35169","21.64283","20.01559","18.89765","18.30968","0.0001459624"
"1237656906351641424","25.17411","23.64878","21.2843","20.21661","19.7037","-0.0001573269"
"1237663275777065414","24.09375","22.37641","20.83875","19.0618","18.2071","-3.364619E-05"
"1237663275777065191","23.83084","20.87541","19.3885","18.13178","17.4936","-2.848886E-05"
"1237656906351706299","19.58789","17.17427","16.14172","15.7695","15.58089","-8.864226E-05"
"1237656906351771666","20.87289","22.44792","19.42936","18.33096","19.12479","-0.000867222"
"1237663275776999588","19.46736","17.54543","16.7336","16.42714","16.27758","-0.0001800756"
"1237656906351772148","23.27152","21.25977","19.71898","18.8231","18.29323","-4.096011E-05"
"1237663783120404572","22.31053","19.76077","18.3664","17.66879","17.23707","1.098376E-06"
"1237656906351706310","20.82227","18.35893","17.19065","16.75168","16.52814","-9.424112E-05"
"1237663783120339244","25.09221","21.55354","19.94495","18.80494","18.03938","1.160832E-05"
"1237657190901743850","24.86821","21.18531","19.7194","18.89229","18.53783","6.466898E-05"
"1237663783120273785","24.73905","21.93109","20.33855","19.83197","19.69579","0.0002114523"
"1237657190901678446","23.67052","20.91159","19.64789","19.1386","18.87344","3.97044E-05"
"1237657190901678184","21.34505","18.85036","17.86401","17.49276","17.29781","7.107451E-05"
"1237663783657209877","18.72257","16.93744","16.24082","15.99052","15.8332","3.268593E-05"
"1237657190901744280","24.23207","21.97994","20.57002","18.98925","18.08648","-4.711155E-05"
"1237666407365279794","18.53474","17.11145","16.50965","16.28153","16.17469","-9.934162E-05"
"1237663783120142430","17.54023","16.42068","15.95065","15.74328","15.66651","-0.00071414"
"1237663783657144760","23.34137","21.93371","20.50479","19.15792","18.46076","-4.73123E-05"
"1237663783656947943","22.57566","19.77939","18.31452","17.2954","16.73381","-0.0001011718"
"1237663278461354147","19.67767","18.29277","17.73543","17.52219","17.38585","-0.0001253998"
"1237663278461354233","23.72256","20.46417","18.95867","17.57901","16.79768","1.438864E-05"
"1237663463144947933","19.56227","18.58417","18.26878","18.13339","18.0971","-9.527209E-05"
"1237663462608142510","21.22408","18.76001","17.39924","16.81402","16.48426","-0.0006316388"
"1237663462607945974","22.70728","20.71172","19.27875","18.58747","18.22906","-5.343373E-05"
"1237663278461223170","23.60292","21.70342","20.17813","18.36089","17.35327","-5.851601E-05"
"1237663462607880261","21.08853","19.81164","19.25162","19.03082","19.01975","-7.177517E-05"
"1237663462607945757","18.28689","16.81614","16.31738","16.13694","16.04496","-0.0001088312"
"1237663278461419616","23.8217","21.49489","19.81337","18.08805","17.20865","8.326479E-05"
"1237663462608142527","22.02718","19.79013","18.67011","18.23405","18.00896","-0.0001262497"
"1237663277924352147","19.8151","18.71129","18.40805","18.26499","18.26038","-0.0007097742"
"1237663784194015960","23.85657","22.6418","21.43936","20.08358","19.43781","7.920051E-05"
"1237666408438891147","23.49927","21.43097","19.96458","19.00574","18.43298","1.236201E-05"
"1237663277924352060","18.66132","17.37503","16.91298","16.73769","16.67998","-8.223167E-05"
"1237666408438956644","23.85044","21.58228","20.2093","19.01124","18.39017","-8.633442E-05"
"1237663784193884162","17.55487","16.28324","16.29927","17.13255","16.37826","-0.0001745304"
"1237663784193884888","23.85345","22.24051","20.77113","19.17276","18.30589","-6.174238E-05"
"1237657190901809270","21.25333","19.6132","18.77729","18.4987","18.34928","-0.0006897041"
"1237663784193949798","21.73357","19.77891","18.90406","18.54501","18.32105","7.72448E-05"
"1237657190901743726","17.60371","16.58615","16.26741","16.15108","16.09569","-0.0005508855"
"1237663784193818877","22.20413","20.81829","20.25752","20.07414","19.90298","-0.0002341994"
"1237663463145013408","25.63022","20.95851","19.5402","18.91655","18.49041","-0.0001528776"
"1237678617414664357","21.54894","18.8776","17.53725","16.94437","16.61861","-0.0002030075"
"1237663463145078962","26.19678","21.03886","19.60584","18.57941","17.99385","-0.0001264567"
"1237678617414664236","19.22728","18.13031","17.70886","17.54616","17.48865","-0.000357192"
"1237663463145013309","18.64612","17.49114","17.24661","17.15889","17.11947","-0.0009297749"
"1237663278461419792","26.34452","22.21734","20.57977","18.82629","17.83553","-0.0001924102"
"1237663278461419745","21.28352","18.96431","17.85302","17.39693","17.13953","4.78363E-05"
"1237663462608208001","21.41985","19.38313","18.38703","17.92114","17.70489","-0.0003225983"
"1237678617414729732","18.55675","17.2582","16.68388","16.43691","16.31226","-0.0001895835"
"1237663278461419614","20.84851","19.041","18.30522","18.04556","17.94186","-5.059905E-05"
"1237663278461485261","19.66497","17.67665","16.87629","16.57491","16.40195","1.410761E-05"
"1237663277924417645","22.79082","20.55261","19.05509","18.35281","17.94938","0.0002475132"
"1237663462608142545","20.62321","18.05801","16.90849","16.49118","16.24818","-0.0001572811"
"1237663277924548632","18.7455","17.38858","16.83841","16.6388","16.5505","-0.000237487"
"1237663784194146480","24.60097","23.57588","22.01406","20.31836","19.55678","-4.182784E-05"
"1237663277924548847","23.34677","21.2055","19.76151","18.51439","17.82476","-4.639152E-05"
"1237663277924548817","19.36499","17.54209","16.7101","16.36884","16.15867","-0.0003479168"
"1237666408439218811","23.4821","21.55145","20.07945","19.17108","18.68619","0.0001712856"
"1237666408439218471","23.34209","21.20107","19.80629","18.93888","18.43497","-0.00012217"
"1237666408439218399","23.08121","20.74489","19.40574","18.91789","18.64762","4.077504E-05"
"1237663784194212190","24.85496","21.5615","19.95293","18.88295","18.29701","9.458542E-05"
"1237663277924483251","21.29761","18.93707","17.47078","16.70276","16.27817","-3.363403E-05"
"1237666408439218314","20.70155","18.99682","18.33596","18.1234","17.99417","0.0001084972"
"1237663784194080905","21.94389","19.3798","17.95599","17.0083","16.47456","8.563104E-05"
"1237663278461616258","20.16603","18.0311","17.12926","16.76891","16.48106","-5.229217E-05"
"1237663463145144511","21.31549","19.84729","19.2659","19.02031","18.95284","-0.0006380714"
"1237663278461616262","19.42807","18.24331","17.7681","17.58766","17.49442","-0.0002924665"
"1237663278461550637","16.80753","15.69221","15.30285","15.15625","15.11686","-0.0001188816"
"1237663278461550850","25.19701","22.3198","20.99305","19.15782","18.10241","-8.981312E-05"
"1237663462608273470","18.48541","17.04741","16.52225","16.35676","16.29816","-0.0001144186"
"1237678617414729909","21.6928","19.93971","19.12007","18.72528","18.51438","7.167612E-05"
"1237663463145078933","21.71968","19.16869","17.74579","16.87816","16.39488","-0.000108907"
"1237663463145078846","18.77391","16.43447","15.26269","14.77368","14.50074","-0.0005653433"
"1237678617414795452","19.4864","17.28544","16.47587","16.23116","16.11128","-7.178043E-05"
"1237663463145144548","20.56319","18.04953","16.78989","16.27267","15.9683","0.0001268572"
"1237663277924614475","23.26812","20.72596","19.34297","18.66216","18.29107","-9.4029E-06"
"1237663784205221920","18.21562","16.81846","16.31539","16.09977","16.02586","6.723296E-05"
"1237666339726426136","18.09212","17.05801","16.7145","16.60225","16.56261","-0.0002327721"
"1237663784205287524","19.04363","17.61708","16.946","16.64398","16.4771","-0.0004096866"
"1237663784742092902","19.67088","18.33705","17.80952","17.60008","17.48409","-0.0003470568"
"1237666339189555238","18.17283","16.43535","15.75374","15.50331","15.39486","-2.748761E-05"
"1237663784205222000","20.00493","18.07911","17.36513","17.09169","16.97974","-0.0002048811"
"1237663784205221951","18.25293","17.01948","16.62638","16.42909","16.37083","-0.0005926851"
"1237663278472560775","18.83313","17.38302","16.94435","16.62255","16.51822","-0.0001211779"
"1237663204922097709","18.51656","17.53675","17.27063","17.16033","17.14985","-0.0009887709"
"1237663785278963753","19.07898","17.70723","17.22697","17.03255","16.97959","-0.0001162536"
"1237663204922163319","19.59949","18.12387","17.56149","17.32523","17.20026","-3.211197E-05"
"1237663204922163217","16.89438","16.01423","15.76874","15.66795","15.64864","-0.0007551429"
"1237663204922097676","18.82271","17.30061","16.70882","16.47877","16.3737","-0.0001891621"
"1237663785279029320","16.53286","14.97672","14.42289","15.36685","14.18778","-0.0001308728"
"1237663204922097739","16.75771","15.77778","15.46987","15.33226","15.31003","-0.0007347937"
"1237666340800168056","19.62564","18.14862","17.5622","17.35824","17.26143","-0.0001457735"
"1237663784205418588","19.56909","17.96856","17.3691","17.14059","17.02773","-0.0005882783"
"1237663784742223874","18.7477","17.792","17.51024","17.40997","17.35261","-0.0005096814"
"1237666339189686300","19.25465","17.80827","17.25838","17.03479","16.94413","-0.0005916048"
"1237663784742289466","18.68203","17.2005","16.5399","16.23162","16.05915","-6.386876E-05"
"1237666339726491708","17.17572","15.71741","15.15805","14.98989","14.938","-0.0001700372"
"1237666339726491802","19.35403","17.53853","16.78901","16.54554","16.41932","-8.828186E-05"
"1237663784205353013","18.30988","16.51859","15.83676","15.59188","15.44829","0.0001549603"
"1237663784742289444","18.68136","16.99687","16.37496","16.15646","16.016","4.589448E-05"
"1237666339726622838","19.09117","17.5685","16.96446","16.75919","16.66166","5.134433E-06"
"1237666339726557227","17.46547","16.0433","15.48563","15.27219","15.19682","0.0002854175"
"1237663784205418520","18.82014","17.78661","17.44791","17.32423","17.31032","-2.934249E-05"
"1237663784205353024","18.92045","17.6337","17.73755","17.83431","17.87361","-0.0006192984"
"1237666339726622744","18.56073","17.06655","16.44184","16.2275","16.13539","-0.0002330721"
"1237663784205418516","18.36245","17.07941","16.52257","16.30815","16.17583","-0.0002513384"
"1237663784205353048","18.5526","16.94076","16.36263","16.1601","16.07537","8.260505E-05"
"1237663784205418556","18.03168","16.32596","15.70453","15.48656","15.37903","-7.208027E-05"
"1237670014578065509","17.51027","16.22323","15.77729","15.62152","15.57617","-3.296597E-05"
"1237670014578065444","17.23898","15.74878","15.14438","14.93537","14.82701","-8.594146E-05"
"1237669766016073809","16.28115","15.11133","14.75459","14.638","14.63983","-0.0001063468"
"1237670015115067406","16.00003","15.0724","16.00098","13.71185","14.44734","0.0004355486"
"1237670014578130958","18.54755","16.99991","16.38752","16.17408","16.06993","-6.267202E-05"
"1237669765479202931","19.07265","17.64527","17.09712","16.90723","16.81934","-2.628144E-05"
"1237669766016139290","18.69289","17.26472","16.71938","16.51077","16.44514","-1.003211E-05"
"1237670015115067544","20.19109","18.504","17.77523","17.50126","17.36137","-0.000161129"
"1237669766016204890","18.85566","17.35332","16.76628","16.55352","16.46976","3.831754E-05"
"1237669766016139267","17.81852","16.83682","16.48402","16.33896","16.31877","-8.931691E-05"
"1237670015115001883","18.7182","17.19073","16.52424","16.30812","16.20146","3.466573E-05"
"1237670015115132992","19.34107","17.44786","16.79312","16.57378","16.48685","0.0001157493"
"1237669766016139270","17.45979","15.99354","15.45331","15.28062","15.23736","-3.849631E-05"
"1237669766016204857","17.49542","16.08934","15.55759","15.37031","15.31214","-0.0002034052"
"1237670014578131102","20.08898","18.42888","17.74849","17.48911","17.33955","-0.0002585636"
"1237670015114936340","18.63235","17.73165","17.39448","17.2449","17.22043","-0.0004534581"
"1237669766016204968","19.09899","17.25924","16.47957","16.17114","16.02566","1.462668E-05"
"1237670015651938558","20.13935","18.39757","17.72146","17.46063","17.32855","-0.000161821"
"1237670015652003913","19.63361","18.18592","17.58955","17.38802","17.28791","8.108227E-05"
"1237670015652003887","17.53584","15.79068","14.99027","14.63781","14.44531","-1.07646E-06"
"1237669766553075767","18.17582","16.73191","16.1852","15.99527","15.92684","-0.0001074704"
"1237669766553075770","18.30584","16.99926","16.49025","16.31614","16.2476","1.720258E-05"
"1237669766553206824","18.9834","17.38672","16.75102","16.50162","16.35983","-0.0001340086"
"1237670015652003876","16.47636","14.9441","14.38063","20.01798","14.10336","-4.776385E-05"
"1237669766553141415","19.53722","18.36983","17.82708","17.62823","17.50348","0.0001110261"
"1237670015652069520","19.42158","17.6797","17.01438","16.77624","16.65477","4.239119E-05"
"1237669767089946826","19.87964","18.26489","17.59394","17.33372","17.22686","0.0001599589"
"1237670015652003956","20.73268","18.37188","17.24082","16.77942","16.50382","3.249917E-05"
"1237670015651938562","19.42932","17.6126","16.94138","16.73541","16.63178","1.211599E-05"
"1237669767090012277","19.32178","17.66604","16.99354","16.72663","16.58097","0.0002494825"
"1237669766553075772","16.07666","15.03501","14.68047","14.56459","14.5448","5.148554E-05"
"1237669766553141339","20.27955","18.27122","17.55961","17.22979","17.10363","-0.0004058052"
"1237670015651938356","17.60045","16.12307","15.53365","15.31099","15.19612","-4.391914E-05"
"1237669766553206817","18.17915","16.62925","16.07773","15.89138","15.81161","-0.0001233927"
"1237670014577934366","19.11374","17.73124","17.21624","17.02421","16.92131","-7.923851E-06"
"1237670014577999949","17.64636","16.43782","15.89503","15.67358","15.57045","-0.0004044461"
"1237670014578065430","17.48701","15.87463","15.17559","14.8837","14.71938","-0.0005451212"
"1237669766016008198","17.85955","16.86189","16.5853","16.47468","16.46204","-0.0004384026"
"1237670014577999906","18.61058","16.69496","15.98504","15.74768","15.61983","-0.0002109624"
"1237670014578000045","19.49366","17.95011","17.39801","17.20146","17.11954","-5.738994E-05"
"1237670014578000021","20.83308","18.68214","17.72217","17.3308","17.12371","-0.000605289"
"1237670014578000024","19.63029","18.25554","17.73111","17.55087","17.46505","-4.913151E-05"
"1237670015114870947","20.18151","18.41244","17.75196","17.52392","17.44136","-0.0001968788"
"1237669765479137321","16.94305","15.62193","15.11346","14.93353","14.87051","7.820593E-05"
"1237666408458944620","18.28437","17.34087","17.02716","16.90471","16.89512","-0.0006186429"
"1237678617434325400","22.37517","22.20976","21.67876","21.7839","21.81585","-0.0004924632"
"1237663784213938640","23.63737","22.98864","21.54436","19.2928","17.9967","-9.384686E-06"
"1237657587096617249","21.00862","20.06276","20.0497","20.07387","20.19909","-0.0004307299"
"1237663784213872830","18.97996","18.14285","17.872","17.74252","17.76351","3.495609E-05"
"1237678437015487116","24.46183","22.46217","21.0346","19.76986","19.11681","8.181423E-06"
"1237663784750809630","23.2277","21.66115","20.28168","19.32218","18.72243","7.848218E-05"
"1237663784750743724","20.2859","19.1321","19.28515","19.4265","19.54753","-0.0005011854"
"1237663784750809128","21.48509","20.69869","20.20249","19.99277","19.95223","0.0002414866"
"1237657065793061453","22.38696","21.50245","21.3391","21.26063","20.90391","-0.0006568762"
"1237657066329932074","23.14928","21.75907","21.58105","21.73075","21.70359","-0.0003968664"
"1237679435063361976","22.88585","21.23708","21.05607","20.91916","20.49064","-0.000363333"
"1237657065256059159","22.18372","21.35081","21.29144","21.26898","21.81703","7.708801E-05"
"1237679434526228669","21.61396","20.74865","20.66852","20.54348","20.50614","-0.0002703312"
"1237657066329801072","24.9334","22.08226","21.38611","21.36829","21.02585","5.394013E-05"
"1237657066329735482","24.62268","21.97336","21.59062","21.0818","21.26315","-0.0007505074"
"1237679433452486708","18.94444","18.05881","17.79892","17.70589","17.68237","-0.001191957"
"1237657065792864481","21.37144","20.67796","20.36235","20.22884","19.81351","-0.0003076177"
"1237657066329735308","22.02661","21.44646","21.29527","21.13656","20.57806","-0.0001936792"
"1237679433989292521","23.29994","21.18575","20.7898","20.68587","20.58393","-0.0004639721"
"1237657065792733294","20.78357","19.70447","19.63995","19.59921","19.56469","-0.0006300838"
"1237679435062968450","24.62599","21.51506","21.10934","20.91545","21.58652","-0.0005937565"
"1237679433989226978","23.3167","21.41758","21.21689","20.99936","20.84944","-0.0006139194"
"1237669762262368924","23.94439","21.40201","21.00854","20.82578","20.64209","-0.00104228"
"1237669698911928650","24.24026","21.95204","20.25897","19.28767","18.3875","-8.109785E-05"
"1237669698911994405","22.18015","20.63922","19.97853","19.62627","19.14995","-0.0004187503"
"1237669697838121930","23.06548","21.16796","20.65136","20.46219","20.55519","5.225967E-05"
"1237669698375057923","21.12368","20.41788","20.07913","19.91457","19.67227","-0.001300149"
"1237669762798977095","17.58129","16.60402","16.26991","16.13673","16.08942","0.0001057935"
"1237669762798977058","18.53089","17.55574","17.18363","17.04308","16.9863","-0.0005763267"
"1237669763335979263","22.1252","20.95526","20.03891","19.12986","18.68591","-0.0001180207"
"1237669763335979303","19.05806","18.01732","17.60485","17.46865","17.4193","-0.0001310523"
"1237669698911797975","22.4943","21.7161","21.65709","21.94413","21.56341","-0.001342675"
"1237669763336045448","22.70128","21.93916","21.72981","21.77793","21.22188","0.0005606039"
"1237679008243188138","21.62509","20.53454","20.52299","20.42646","20.59629","-0.0003652375"
"1237667782296928807","23.91569","21.84996","21.70701","21.83028","21.33329","-0.001103589"
"1237667734507946189","23.83716","20.47964","19.33745","19.05001","18.80817","-0.0001114551"
"1237667782297059904","24.33134","21.98302","21.80411","21.88741","21.30058","-0.0006673872"
"1237667734508011549","17.3728","16.41583","16.09879","15.98001","15.96052","0.0002628935"
"1237667782296993993","21.23862","20.42183","20.37426","20.36787","20.37218","-0.0005163996"
"1237667734508077546","22.50719","21.99405","21.87306","21.80457","21.03502","-0.0007407952"
"1237667781760123133","21.24043","20.64332","20.61181","20.53809","20.76399","0.0001262431"
"1237667781223252154","22.4457","20.87931","20.63314","20.60249","20.29084","-0.0002284113"
"1237667733971206370","21.48481","20.66287","20.44871","20.46793","20.1413","0.0003068282"
"1237667781760319492","18.62425","17.65165","17.35639","17.26586","17.25085","0.0004817658"
"1237667782297845984","22.06376","20.585","20.34377","20.20345","20.07759","-1.917165E-05"
"1237667782297715214","24.2532","21.34613","21.08816","21.02395","20.82296","-0.0001466319"
"1237657855531679937","20.30962","19.22046","19.02697","19.0638","18.98435","3.483535E-05"
"1237657856068550686","18.15962","17.28284","17.00339","16.87414","16.85253","-0.0002425578"
"1237657856068551227","23.39546","21.64869","21.52596","21.49051","22.27146","-0.0004969059"
"1237657856068419868","21.93919","21.20304","21.08329","20.86786","20.88223","-0.0003828958"
"1237657628986376510","21.89151","21.32717","21.22422","21.11298","21.21199","-0.0002342899"
"1237657856068485379","21.0075","20.49918","20.40209","20.34036","20.37745","0.000418321"
"1237657629523247189","19.70809","18.7778","18.60537","18.43353","18.36169","0.000559866"
"1237657630060314692","24.63467","21.41371","21.47556","21.02055","21.47154","6.356694E-05"
"1237657630060249114","19.11657","18.2414","17.92606","17.80392","17.79416","0.0001663929"
"1237657857142423807","21.50549","20.93518","21.23578","21.31542","20.9864","-0.0002561019"
