"objid","modelmag_u","modelmag_g","modelmag_r","modelmag_i","modelmag_z","z"
"1237651801772982372","18.89974","17.56855","16.98708","16.7599","16.67617","0.0001579174"
"1237654670274461896","18.81785","17.59647","17.16047","16.9793","16.88694","0.0002765472"
"1237651801773048019","21.25458","18.50068","17.37214","16.90114","16.79681","4.394279E-05"
"1237648721756684332","16.96421","15.80865","15.39352","15.24668","15.19961","-0.0002936691"
"1237648721221058714","19.43612","18.3378","18.18679","18.16129","18.19179","0.0009707541"
"1237648720147185909","19.85343","18.83793","18.64511","18.58679","18.59007","0.0008961207"
"1237654669202096253","19.35145","18.12385","18.07881","18.0816","18.12495","0.0006699813"
"1237654669202030754","19.82897","18.14418","17.95182","18.05949","18.36673","3.913881E-05"
"1237648721220993138","20.21635","19.00464","18.91041","18.89328","18.89704","0.0001730157"
"1237654669738967087","22.28057","19.09395","17.99852","17.45827","17.22489","0.0002178805"
"1237648720147054969","21.16613","20.13244","19.6615","19.41154","19.24929","-0.0001395935"
"1237648720147054822","22.1809","19.73117","18.30559","17.97781","17.27904","9.572506E-05"
"1237648720147120407","19.48027","18.17562","17.64455","17.44124","17.33864","0.0003876297"
"1237648720683860157","19.59425","18.33615","17.91066","17.67362","17.56625","0.0002949261"
"1237648721220862115","20.79597","19.43257","18.7913","18.64495","18.5339","0.0004416356"
"1237648720683925726","19.68695","19.67472","20.02325","20.32162","20.62666","0.000291756"
"1237654669738836014","17.6581","16.55548","16.70726","16.87932","16.9435","8.477456E-05"
"1237648721220730896","20.34051","18.55949","17.7715","17.42129","17.26987","6.658377E-05"
"1237648721220796501","19.25194","18.2717","18.01712","17.90655","17.8851","0.0006352317"
"1237648720146923697","18.6759","17.38285","16.86903","16.68229","16.58761","0.0003451772"
"1237648721220599866","16.79231","15.50062","14.92929","14.68886","14.54752","0.0008336598"
"1237648721220600129","22.38553","20.95257","19.41383","17.22142","16.01249","9.535844E-05"
"1237651800700092581","20.93347","19.69685","19.19497","19.05367","19.03417","0.0003936257"
"1237648722295652498","21.33413","20.28511","19.67199","19.74742","19.77312","0.000691875"
"1237648721758912682","20.35922","17.78884","16.43218","15.68446","15.23964","0.0002337067"
"1237654670813757499","22.35961","19.64826","17.97884","17.32891","16.81875","0.0001994025"
"1237654670276952080","18.05001","17.02011","16.59389","16.41863","16.3533","-6.53915E-05"
"1237648721758978154","20.51432","18.52451","17.5853","17.19276","16.94168","0.0002121614"
"1237648722295849013","18.68836","17.64929","17.48852","17.47167","17.47244","0.0006222444"
"1237648722832719886","17.48124","16.37501","15.99969","15.86279","15.80955","0.0001628912"
"1237648722832785420","24.63437","19.59135","18.26675","17.67115","17.34366","0.0001550601"
"1237674648847515743","18.31186","16.04982","15.18272","14.8774","14.7127","2.768746E-05"
"1237674648847515829","20.7352","18.79215","18.09319","17.84423","17.71205","0.0001335367"
"1237674648847515785","21.26699","19.05784","18.16068","17.82898","17.66251","8.276736E-05"
"1237648720149610681","18.98361","17.83656","17.32091","17.11787","17.00929","0.0001149775"
"1237648720686350601","20.40022","17.78141","16.42986","15.84891","15.52807","-1.49972E-05"
"1237674649384255616","20.38696","20.25462","20.56095","20.76531","21.45187","0.000206253"
"1237648705124237390","19.16799","18.31136","17.1766","17.81124","17.54","-0.0001277794"
"1237671992952815637","17.30924","16.10316","15.70933","15.56894","15.52354","8.817155E-05"
"1237648704587497525","17.65753","16.52321","16.51908","16.58461","16.65347","0.0003277558"
"1237651504882057387","19.61585","18.646","18.53053","18.48413","18.57807","0.0005141444"
"1237651504882122754","17.29023","16.20386","15.78211","15.60586","15.54368","0.0003156937"
"1237648704587628617","18.8057","17.82163","17.68928","17.68218","17.71096","-8.579954E-05"
"1237648704587628569","18.74935","17.64831","17.73125","17.83346","17.95347","0.0007469013"
"1237648705661370599","20.31418","19.05504","19.16411","19.29021","19.29879","-9.284246E-05"
"1237648705661436498","25.34774","22.64806","21.73516","21.69269","21.51139","-0.003562119"
"1237653665252245819","19.79778","19.6341","19.95551","20.2862","20.87505","0.0001892063"
"1237651753990750275","16.68882","15.48288","15.39322","15.4057","15.45712","0.0001393849"
"1237654604241043557","17.25857","15.76384","15.17052","14.94695","14.84128","0.000210295"
"1237653665252311155","17.54115","16.59048","16.28145","16.14992","16.11539","0.001004275"
"1237653664715702851","23.21941","21.44953","20.6368","20.47","19.83119","0.0006237325"
"1237653665252508021","20.51955","19.33216","19.00521","18.88544","18.84952","0.0002543207"
"1237653665252507837","18.84157","17.72742","17.21392","16.99582","16.90476","0.0003893344"
"1237674462560977494","23.72397","23.46221","21.51647","19.06133","17.81125","2.870053E-05"
"1237674462560977475","24.18125","21.48846","19.86002","17.75811","16.57227","5.520991E-05"
"1237674462560977362","20.47443","20.29379","20.57601","20.82206","20.81725","-0.0004065025"
"1237653664715768281","23.68851","22.39721","21.12451","18.72382","17.50436","0.0001845982"
"1237673710404698444","19.3071","19.50222","19.90614","20.29148","20.53427","-0.0001323998"
"1237674462024041799","25.05831","25.55204","23.33928","20.826","19.10299","-7.216563E-05"
"1237650795142316222","18.19198","16.91874","16.93074","16.93316","16.97365","0.0006107584"
"1237650795679318550","25.09181","22.42475","21.0127","19.03354","18.00667","0.0001615467"
"1237650796216189158","19.66531","18.53546","18.51181","18.52083","18.60541","0.0001901214"
"1237652899136471133","18.03292","16.85433","16.45909","16.28737","16.25504","-0.0002795192"
"1237653441914011909","18.82675","17.81985","17.36037","17.16681","17.75817","-0.003789981"
"1237653441377206290","23.89759","20.96161","19.43286","18.06108","17.38404","-2.820823E-05"
"1237680240912695363","18.95742","17.84041","17.44625","17.28294","17.25198","0.000229027"
"1237653441914339361","17.9262","16.96989","16.59052","16.45088","16.3771","0.0001102622"
"1237652901820891223","19.28118","18.18929","18.06508","18.03293","18.06397","-0.0008498048"
"1237657118948196931","24.15616","22.32518","20.96212","20.01497","19.46898","2.633195E-05"
"1237657118948065398","17.36041","16.26541","15.94907","15.83154","15.8152","-7.950221E-05"
"1237657769628336205","18.85241","17.64843","17.24375","17.06991","16.98536","-0.0002953514"
"1237657606427115816","23.6221","20.96089","19.58321","18.60695","18.029","7.016886E-05"
"1237657769628860665","22.73371","20.5808","19.25041","18.72045","18.35212","5.877383E-05"
"1237657606426722623","26.47848","22.82802","21.14042","19.09643","17.86254","0.0001109485"
"1237657769628467321","17.23838","16.28084","16.04968","15.95089","15.94369","-0.0006891915"
"1237657606427181592","23.8737","21.11726","20.04427","19.60088","19.27922","0.0002261909"
"1237658917456445472","16.8736","15.90491","15.58634","15.47606","15.45772","-7.604478E-05"
"1237658917456379984","22.30192","19.98603","18.68976","17.91061","17.46616","-0.0001243619"
"1237658917456379998","22.22295","19.92389","18.48869","17.78978","17.3717","-2.594408E-05"
"1237658918530253105","25.53773","21.74862","20.26296","18.48331","17.48665","7.568029E-05"
"1237657591934419672","23.77703","23.12003","21.08955","19.28482","18.18333","4.814356E-05"
"1237658802575048885","23.50889","20.37846","18.95788","21.44654","17.97614","-7.353881E-05"
"1237658917456380139","22.98995","21.04848","19.67745","18.61724","18.00162","-6.862574E-05"
"1237658802038244024","25.49576","23.64398","21.16181","20.09858","19.42423","-9.719965E-05"
"1237658917456380014","21.31838","19.06651","17.73552","17.10653","16.78361","-0.000111533"
"1237657591397613696","23.5543","21.03523","19.43798","18.17021","17.49661","-0.0001304831"
"1237658803112247742","23.51675","22.79036","21.33919","19.48193","18.48625","-6.630361E-05"
"1237657591397744976","24.36783","22.95874","21.32539","19.39435","18.37263","6.000747E-06"
"1237658918530252953","17.83686","16.72117","16.35236","16.22717","16.16691","-8.959263E-05"
"1237658802575179812","24.63455","25.11432","13.927","12.97204","22.82686","-8.532036E-06"
"1237658802038440315","23.68416","22.01004","20.63099","19.34661","18.72671","-0.0001195703"
"1237658917993448147","24.60251","22.91624","21.17623","19.27922","18.24246","-9.339392E-05"
"1237658802038440442","24.69149","22.34248","20.8181","19.83929","19.41752","6.306895E-05"
"1237657591934615696","21.67482","20.16127","19.04159","18.671","18.79991","-0.000209515"
"1237657591934681879","25.92093","23.82835","22.87747","20.0247","18.54194","-0.0001043325"
"1237657591397875803","19.56555","18.45587","18.05625","17.91521","17.83118","-0.0001102383"
"1237658802038571030","18.29263","17.20597","16.96961","16.91215","16.91503","-0.0003061137"
"1237658917993578545","18.42095","17.44985","17.12569","17.01558","16.97105","0.0001736725"
"1237658802575441940","17.85491","16.83191","16.47223","16.38158","16.33107","-0.0002939945"
"1237658802038571099","20.75189","19.71844","19.40844","19.29058","19.46115","7.98265E-05"
"1237660614514180410","22.40897","19.95908","19.5255","19.27252","19.16033","5.902869E-05"
"1237660614514311617","25.04523","21.23331","20.37729","20.08305","20.07537","0.0004153588"
"1237660615051378694","17.48331","16.48052","16.14567","16.03076","16.00874","0.0007285157"
"1237658492815868400","24.12093","20.93175","20.30414","20.01995","19.77702","0.0003398791"
"1237660614514573366","24.36218","19.91159","18.90157","17.42279","16.70605","-7.732969E-05"
"1237660615588249690","22.08579","19.24035","17.6685","17.15659","16.85229","0.0002567674"
"1237661811198590980","17.68961","16.73656","16.44721","16.31748","16.32379","0.0001028007"
"1237658493352804546","19.69409","18.01287","17.30999","16.97807","16.72909","-0.0002857938"
"1237658492815933474","17.43701","16.54182","16.28225","16.18878","16.20833","0.0001236346"
"1237660615588315188","19.36616","18.19567","17.70976","17.50647","17.40041","0.0003824152"
"1237662474772086812","17.10365","16.04811","15.62674","15.45179","15.37845","-0.0001394959"
"1237662504301298375","26.0512","21.85645","20.29065","18.70413","18.05919","-4.031742E-06"
"1237662300841836627","17.6937","16.09685","15.49322","15.2562","15.13931","7.480558E-05"
"1237662337335492784","24.63467","25.11438","19.80259","19.43682","22.82691","-3.272156E-05"
"1237662337335558690","21.44492","19.47961","18.7402","18.44938","18.26415","-0.0001621473"
"1237661465994854805","24.24344","24.58531","23.99758","19.3885","18.67525","-0.0002109431"
"1237661464921178190","18.85663","17.75663","17.32787","17.14845","17.07154","-0.0005055925"
"1237662474236396557","24.55255","20.56591","19.80046","19.48558","19.34116","-0.0004941183"
"1237662503764231550","25.74724","22.30628","20.3315","19.79542","19.59854","9.597588E-05"
"1237662662680117433","19.82846","18.66018","18.20308","18.05354","17.94339","7.606085E-05"
"1237662225161978785","23.87812","21.31472","19.90818","19.61296","19.04641","-8.294147E-05"
"1237662225162044772","24.85988","24.38041","23.70629","20.42574","18.56923","-2.768502E-05"
"1237662662143247027","23.75899","22.18692","20.71685","19.368","19.38439","3.694515E-05"
"1237662224625107239","19.59731","17.81645","16.80202","16.76841","16.54485","-0.0002639657"
"1237662662680051829","17.60589","17.85607","18.31963","18.63794","18.88717","-0.0001508772"
"1237662224624975886","18.24301","16.97549","16.40032","16.15392","16.03889","-0.0002157997"
"1237662662679855112","17.99709","16.95692","16.60596","16.47037","16.41821","-0.0002010785"
"1237662224088367534","19.25716","18.25792","17.90892","17.77633","17.75401","-8.451241E-05"
"1237662662143115536","23.90123","21.32368","20.47798","20.18824","19.76731","-0.001258858"
"1237662224087974195","23.15511","20.23528","18.76953","17.40862","17.62412","-0.000110095"
"1237663784216363058","20.8382","18.16468","16.97029","16.50908","16.20554","6.450303E-05"
"1237657586562105950","26.00592","22.56043","21.37566","19.99956","19.26584","-6.350458E-05"
"1237663784216363200","22.4107","20.22094","18.9693","18.43186","18.09404","1.798318E-05"
"1237657586562105500","20.11566","17.49314","16.17585","15.65443","15.37752","-1.035699E-05"
"1237660024523260156","23.4853","21.11532","19.63243","18.55036","17.99455","5.942721E-05"
"1237660024523325540","22.90523","20.64644","19.20654","18.43147","17.99699","-7.983472E-05"
"1237660024523260006","20.55852","17.35677","16.07164","15.4255","15.24845","-2.040574E-05"
"1237660024523260089","20.64352","19.3249","18.72689","18.47017","18.35867","0.0006215884"
"1237666299479392470","20.08693","17.88735","16.95814","16.60975","16.42287","7.466439E-05"
"1237666299479327021","24.78246","21.00872","19.53498","18.70862","18.26347","-7.25824E-05"
"1237666299479523639","23.9362","21.35936","19.88786","18.93457","18.45494","-5.635296E-05"
"1237663783143342124","20.71905","19.23294","18.59407","18.29659","18.20517","-5.98152E-05"
"1237666300016459976","24.66217","21.52592","20.00529","18.97262","18.42921","-9.853808E-05"
"1237663783680278770","21.40397","19.90054","19.24929","18.9508","18.78442","-0.0005539895"
"1237663783680213052","20.55914","18.73809","17.96821","17.64348","17.45896","0.0003807439"
"1237663783680213168","19.34215","17.91271","17.30913","17.05895","16.91986","-0.0001015231"
"1237666300016459878","22.73598","19.83686","18.34705","17.42094","16.8988","-0.0002130472"
"1237666300553330948","22.94014","20.74577","19.13342","17.92546","17.25885","3.230612E-05"
"1237666300553396261","19.11412","16.71745","15.76097","15.41588","15.23648","9.831734E-05"
"1237666300553265217","18.67059","17.42023","16.89938","16.68153","16.57595","0.0001238601"
"1237663783680213340","24.51257","22.29648","20.70476","19.34283","18.68523","1.253124E-05"
"1237660024523128934","18.39664","16.98408","16.46866","16.2674","16.21198","-0.0002348362"
"1237660024523260362","25.43288","22.10607","20.61205","19.19674","18.41849","-4.309091E-05"
"1237666299479261347","20.42768","18.92013","18.26822","18.00235","17.88589","0.0008079908"
"1237660024523260048","22.29533","19.39798","17.96758","16.66599","16.28","6.180615E-05"
"1237660024523260305","23.73282","21.91462","20.64028","19.28738","18.54807","-4.687E-05"
"1237660024523260345","23.49563","21.54637","20.03914","18.74133","18.04169","-7.307429E-05"
"1237660024523194437","20.34689","18.04793","17.08246","16.71774","16.53646","0.0001539139"
"1237666299479261384","19.3389","18.05459","17.51914","17.31238","17.21411","0.0002375406"
"1237666299479261408","22.63337","20.37336","19.2922","18.86568","18.61934","-7.590015E-05"
"1237660024523260052","22.67877","19.5465","18.01414","17.07683","16.55899","6.579517E-05"
"1237663783143080114","23.27081","20.69543","19.19105","18.22534","17.60383","-1.957761E-05"
"1237663783680147623","24.01252","20.76665","19.23913","18.44028","17.9491","-0.0001454976"
"1237666300016329452","24.03937","21.77106","20.298","19.06932","18.40415","8.153792E-05"
"1237666300016197709","18.85229","17.18524","16.50273","16.24569","16.13133","0.0001390492"
"1237666300016328763","18.45001","16.70446","16.04441","15.81444","15.70763","7.733354E-05"
"1237666300016263530","23.58399","21.01007","19.81178","19.32522","19.00305","-0.0001723495"
"1237661463308599395","20.8296","19.7107","24.80207","19.91496","19.52526","-0.0004024503"
"1237661463308665204","19.38116","18.33965","18.26793","18.28053","18.34425","-0.0006968435"
"1237661463308600321","23.45591","21.13755","20.40541","20.15151","20.0686","-0.0003666966"
"1237661463308927050","17.46906","16.18532","16.33823","16.45356","16.51035","-0.0004653479"
"1237661463308731459","23.37589","22.58927","21.32692","19.16105","17.82911","-4.942739E-06"
"1237662642271748340","21.20807","18.84244","17.403","16.22112","15.62347","-6.66518E-05"
"1237662335723045152","22.00359","19.34686","17.90911","16.8512","16.27861","-1.799111E-05"
"1237662641735074195","22.10315","19.46542","17.94595","16.86283","16.24915","-0.0001825933"
"1237662641735074251","21.80068","20.68138","19.51048","19.33968","19.29082","-0.0003491964"
"1237662641735008607","19.95307","18.79957","18.76928","18.82516","18.90733","-0.0008331374"
"1237662641735074311","24.9386","22.68639","21.02766","18.68838","17.32895","-3.407025E-05"
"1237662665889612335","20.22997","18.50266","17.55135","17.09438","16.75248","-3.289598E-05"
"1237662665889611969","17.89397","17.4994","17.69017","17.86484","18.05701","4.132579E-05"
"1237662666426482770","18.87177","17.71727","17.27086","17.15925","17.11898","-1.134835E-05"
"1237662666426351741","22.61712","20.24584","19.29114","18.8426","18.68002","-2.861387E-05"
"1237662640124068100","22.22416","19.15319","17.81709","17.22377","16.88083","9.914557E-05"
"1237662640124002734","24.77557","21.85013","20.40594","19.79555","19.56159","-0.0006824516"
"1237662665889677593","20.03771","18.86961","18.82614","18.77674","18.89142","-0.0008473379"
"1237662666963419776","23.09068","21.14587","20.3438","20.00545","19.74449","-0.000471288"
"1237662640661004480","17.72331","16.71947","16.42062","16.2924","16.23847","-0.001004576"
"1237662666963419155","20.24235","19.36725","18.9689","18.72776","18.83919","0.0001681781"
"1237662666963353978","21.18564","18.60807","17.1171","15.19804","14.18528","-0.0003334309"
"1237662665889284559","19.00066","18.06335","17.61672","17.41906","17.26376","-0.0005827121"
"1237662665889480858","19.22993","18.06583","18.18055","18.27565","18.36228","-0.0009293741"
"1237662665889349869","17.95902","16.96895","16.69772","16.57637","16.54071","-0.0002598588"
"1237662640660873282","21.97806","25.11438","19.99899","24.3618","19.51037","-0.0003200454"
"1237662340552851606","19.98706","18.95836","14.1806","17.82753","16.99101","-5.328492E-05"
"1237662306739880004","18.89433","17.68717","17.65163","17.68314","17.69199","-9.685697E-05"
"1237662306739945912","22.81591","20.89151","19.78451","19.95858","19.16232","-5.49079E-05"
"1237662306739749255","19.7068","18.6141","18.13385","17.93044","17.83274","-0.0002098342"
"1237662640123937060","21.9456","19.18328","17.60968","16.69377","16.16014","-3.725993E-06"
"1237662640123805768","17.51882","16.27214","15.88101","15.76577","15.70624","-8.381527E-05"
"1237662666426155035","17.11015","17.07584","17.50425","17.78799","18.05134","-0.0003314841"
"1237661813880521381","25.84565","24.61222","22.14445","19.97575","18.11065","-2.747237E-05"
"1237661950786535875","25.54428","20.90657","19.99804","19.69876","19.37401","0.0001895213"
"1237661950786404459","21.66862","19.20401","17.8377","16.43075","15.67937","-0.0001356013"
"1237661951323537547","18.90325","17.71691","17.27021","17.10446","17.0686","7.586349E-05"
"1237661813880848501","19.38924","18.89555","18.94427","19.03543","19.24675","-0.0001564595"
"1237661951323734018","17.54468","16.59414","16.3057","16.18027","16.12946","0.0003037618"
"1237661813343977552","18.53088","17.04379","16.36196","16.05529","15.85557","0.0001805497"
"1237662224615014455","17.29151","16.00942","15.51297","15.3105","15.28959","-0.0001934316"
"1237662224078143613","17.66949","16.64543","16.34452","16.2226","16.25154","-6.486668E-05"
"1237662224077815896","13.99372","14.56554","11.67027","13.18269","17.00943","-0.000340158"
"1237662224077946894","18.12344","25.08631","18.10329","18.27953","22.82297","-0.0001576134"
"1237662305116094815","23.28471","20.49702","19.12416","18.41199","18.02008","-7.207519E-06"
"1237662305116160274","23.75091","20.18249","18.7467","17.51643","16.8771","-0.0002017972"
"1237662663743635546","17.44995","16.30098","16.18349","16.17844","16.18592","-0.001060427"
"1237662225688756356","19.93423","18.8246","18.39878","18.17958","18.19216","-0.0001915019"
"1237662226225496792","23.58449","21.98839","20.2675","19.00244","18.33284","5.729289E-05"
"1237662663206896171","23.96084","22.25893","20.85174","19.56088","19.33622","-0.0001022652"
"1237662301903913157","25.09775","21.93902","20.37139","19.85448","19.75628","0.0004024182"
"1237662500002660434","17.9653","16.98224","16.65175","16.51719","16.48982","-0.0008090555"
"1237662301903847493","23.15832","19.95922","18.75922","18.31556","18.124","-0.0001200395"
"1237662499465658634","24.37902","21.02937","19.3856","18.01729","17.26785","6.362742E-05"
"1237662301367042066","16.86568","15.89489","15.63822","15.52126","15.49313","-0.0002283344"
"1237662499465724044","19.60589","18.33487","18.47042","18.61457","18.73877","6.64769E-05"
"1237662302440587505","23.83838","22.75969","21.05027","18.80313","17.61084","-9.200745E-05"
"1237662498928787520","20.05986","26.545","27.34896","17.31566","24.18815","0.004033007"
"1237662300830105656","19.23501","16.65245","15.05297","14.27386","14.11687","1.471963E-05"
"1237662499465593134","23.73976","22.84522","21.20752","18.94715","17.70439","3.10564E-05"
"1237662499465592935","18.17583","17.19121","17.09624","17.08405","17.09952","-0.0006413659"
"1237662199891755296","20.15084","18.88778","18.4376","18.30868","18.24847","-0.0002272041"
"1237661950270439538","17.71164","16.84389","16.57184","16.48107","16.47578","0.0004084182"
"1237662199891690270","23.14876","22.49633","21.10082","20.10621","20.06933","-0.0001849542"
"1237662199354818703","22.57106","20.06932","18.69613","17.92852","17.48228","2.870286E-05"
"1237662635831001310","22.32427","19.91679","18.85584","18.41178","18.09476","-6.591819E-05"
"1237661951344312474","18.90095","17.8864","17.62034","17.51423","17.47732","-0.0002425884"
"1237662199891755378","25.19982","24.46913","22.19928","19.57833","17.42604","-6.851251E-05"
"1237662199354949927","19.00278","16.77695","15.62329","15.46547","15.21169","4.4226E-05"
"1237662199891886198","18.57044","17.40427","16.907","16.72644","16.66473","-0.0007899022"
"1237662199891820764","18.98057","18.51633","18.39005","18.38636","18.46981","1.264063E-05"
"1237661950270767434","24.10321","20.90392","19.30865","19.05059","18.70053","-0.000301638"
"1237664132090888323","16.93807","15.75528","16.06945","18.38469","16.40151","-0.002176299"
"1237664132628086860","24.84416","25.77418","15.27725","16.90522","22.75861","-2.906639E-05"
"1237664131554082876","19.40945","18.98376","19.00242","19.15795","19.35063","-6.723881E-05"
"1237664132628152425","20.29013","18.13612","16.93615","16.22353","15.75461","-4.38203E-05"
"1237664132628152780","23.22844","22.23224","20.76031","20.13106","20.24479","0.00218293"
"1237664133165088782","18.39215","17.24481","16.82379","16.68869","16.61822","0.0002795653"
"1237664132091019409","17.75297","16.69626","16.38057","16.26796","16.25351","-0.0001021197"
"1237664132091150563","19.91877","17.50184","16.38793","15.96381","15.69851","0.0001492472"
"1237661069789233348","22.57201","20.18521","19.05251","18.50366","18.21958","0.0001035271"
"1237661069789233400","23.01163","20.41263","19.04684","19.00073","17.93913","0.0001710571"
"1237661070326366236","19.12695","18.19722","17.93572","17.83406","17.77668","0.0001698735"
"1237663529186885696","17.50951","16.04379","15.52828","15.29775","15.23642","-0.0001226405"
